Id,CO2 Emissions(g/km)
25864,252.58
25865,178.21
25866,192.55
25867,208.55
25868,217.64
25869,223.75
25870,190.67
25871,228.37
25872,242.27
25873,244.85
25874,226.32
25875,261.82
25876,260.73
25877,130.57
25878,370.84
25879,218.57
25880,350.35
25881,202.59
25882,293.02
25883,228.54
25884,316.91
25885,182.98
25886,213.5
25887,139.92
25888,203.02
25889,220.47
25890,221.97
25891,172.93
25892,331.52
25893,207.67
25894,199.46
25895,234.29
25896,189.82
25897,180.39
25898,200.39
25899,238.24
25900,251.27
25901,297.0
25902,214.79
25903,171.23
25904,203.19
25905,238.07
25906,343.25
25907,373.24
25908,246.83
25909,327.47
25910,230.9
25911,192.5
25912,311.24
25913,239.03
25914,311.81
25915,218.87
25916,343.43
25917,242.18
25918,232.26
25919,293.16
25920,346.8
25921,192.31
25922,233.38
25923,181.88
25924,178.21
25925,257.51
25926,236.06
25927,198.34
25928,216.06
25929,228.96
25930,205.15
25931,253.56
25932,220.61
25933,337.24
25934,187.53
25935,310.64
25936,192.31
25937,285.13
25938,220.04
25939,312.59
25940,338.68
25941,212.84
25942,326.52
25943,312.04
25944,218.88
25945,237.16
25946,181.41
25947,337.44
25948,351.91
25949,342.96
25950,245.96
25951,219.09
25952,251.24
25953,315.88
25954,178.75
25955,211.77
25956,216.84
25957,192.49
25958,357.49
25959,312.13
25960,233.98
25961,204.39
25962,215.24
25963,337.01
25964,307.23
25965,232.74
25966,196.51
25967,179.93
25968,219.76
25969,328.57
25970,288.11
25971,352.35
25972,180.98
25973,290.64
25974,176.0
25975,192.42
25976,194.89
25977,303.33
25978,355.79
25979,250.81
25980,325.05
25981,262.31
25982,243.02
25983,315.6
25984,153.46
25985,176.04
25986,273.9
25987,185.95
25988,243.4
25989,184.53
25990,223.99
25991,403.44
25992,353.0
25993,278.07
25994,314.45
25995,292.02
25996,375.5
25997,253.71
25998,249.86
25999,248.55
26000,190.42
26001,351.8
26002,310.61
26003,224.52
26004,153.0
26005,243.27
26006,190.15
26007,293.78
26008,265.56
26009,216.14
26010,228.09
26011,358.9
26012,249.59
26013,326.5
26014,210.35
26015,263.06
26016,269.83
26017,269.31
26018,239.2
26019,245.98
26020,229.16
26021,346.05
26022,317.9
26023,228.57
26024,298.27
26025,231.67
26026,258.88
26027,320.29
26028,219.8
26029,285.9
26030,209.47
26031,363.83
26032,210.81
26033,313.16
26034,188.87
26035,282.49
26036,196.06
26037,312.45
26038,355.78
26039,219.71
26040,135.5
26041,197.2
26042,195.01
26043,231.97
26044,173.16
26045,190.09
26046,148.54
26047,213.4
26048,276.54
26049,338.5
26050,224.88
26051,176.53
26052,243.07
26053,223.02
26054,344.24
26055,334.53
26056,388.07
26057,215.06
26058,322.27
26059,337.37
26060,227.58
26061,246.1
26062,227.76
26063,213.11
26064,178.8
26065,214.57
26066,213.86
26067,366.53
26068,211.87
26069,280.88
26070,300.73
26071,243.27
26072,153.73
26073,322.86
26074,280.53
26075,190.61
26076,192.63
26077,189.82
26078,280.9
26079,123.46
26080,254.21
26081,179.84
26082,231.74
26083,215.64
26084,249.06
26085,182.53
26086,380.14
26087,354.38
26088,185.54
26089,182.16
26090,365.71
26091,238.98
26092,366.48
26093,242.01
26094,338.51
26095,215.36
26096,185.67
26097,222.15
26098,190.31
26099,179.1
26100,171.68
26101,185.55
26102,283.71
26103,189.86
26104,195.09
26105,279.21
26106,138.97
26107,214.64
26108,394.97
26109,197.17
26110,270.65
26111,346.06
26112,379.49
26113,194.83
26114,164.6
26115,288.92
26116,222.17
26117,323.13
26118,353.93
26119,190.04
26120,224.98
26121,235.26
26122,333.41
26123,200.48
26124,216.94
26125,180.64
26126,178.37
26127,320.29
26128,251.32
26129,207.42
26130,178.14
26131,218.11
26132,206.01
26133,225.22
26134,237.57
26135,334.35
26136,250.54
26137,199.03
26138,216.84
26139,283.08
26140,254.2
26141,279.25
26142,228.46
26143,146.33
26144,280.78
26145,213.89
26146,352.19
26147,227.97
26148,153.83
26149,190.12
26150,230.64
26151,193.05
26152,203.22
26153,339.27
26154,174.92
26155,355.49
26156,244.96
26157,144.89
26158,205.06
26159,234.4
26160,236.52
26161,206.31
26162,394.28
26163,192.44
26164,212.88
26165,225.8
26166,227.21
26167,217.52
26168,288.96
26169,377.89
26170,212.19
26171,288.77
26172,280.33
26173,200.6
26174,251.2
26175,174.95
26176,186.59
26177,339.23
26178,244.36
26179,217.97
26180,248.76
26181,211.75
26182,165.28
26183,276.85
26184,238.12
26185,181.89
26186,282.97
26187,228.91
26188,242.32
26189,284.34
26190,247.55
26191,207.87
26192,253.22
26193,310.88
26194,304.98
26195,227.63
26196,334.04
26197,248.95
26198,190.35
26199,315.77
26200,270.03
26201,365.39
26202,241.46
26203,212.15
26204,241.07
26205,314.71
26206,260.75
26207,199.76
26208,268.28
26209,175.78
26210,171.62
26211,208.73
26212,333.06
26213,259.55
26214,319.18
26215,189.5
26216,344.54
26217,204.69
26218,208.22
26219,370.51
26220,192.15
26221,173.21
26222,321.51
26223,224.86
26224,242.03
26225,185.83
26226,130.83
26227,184.9
26228,132.8
26229,260.33
26230,319.06
26231,215.4
26232,264.14
26233,300.69
26234,287.38
26235,239.15
26236,177.71
26237,177.76
26238,242.7
26239,324.95
26240,299.62
26241,227.22
26242,217.53
26243,325.29
26244,333.1
26245,219.74
26246,243.75
26247,207.26
26248,305.44
26249,242.37
26250,195.52
26251,217.99
26252,181.2
26253,191.98
26254,263.35
26255,246.49
26256,205.01
26257,144.18
26258,257.7
26259,311.52
26260,329.17
26261,213.52
26262,213.27
26263,216.09
26264,179.98
26265,305.25
26266,206.16
26267,180.82
26268,238.77
26269,355.04
26270,397.13
26271,196.31
26272,248.91
26273,179.0
26274,173.23
26275,187.57
26276,396.86
26277,394.44
26278,330.4
26279,305.46
26280,161.87
26281,213.5
26282,188.42
26283,343.29
26284,200.68
26285,255.41
26286,282.67
26287,187.72
26288,237.19
26289,253.89
26290,201.12
26291,187.15
26292,222.82
26293,259.77
26294,224.5
26295,288.24
26296,192.48
26297,188.22
26298,223.87
26299,232.06
26300,192.05
26301,235.33
26302,194.69
26303,208.02
26304,185.24
26305,218.31
26306,189.91
26307,259.8
26308,202.7
26309,192.49
26310,236.93
26311,292.93
26312,200.51
26313,343.84
26314,199.54
26315,348.19
26316,222.96
26317,178.75
26318,210.86
26319,220.08
26320,237.95
26321,349.28
26322,236.04
26323,181.88
26324,181.45
26325,199.54
26326,183.53
26327,250.09
26328,282.35
26329,230.14
26330,220.96
26331,201.64
26332,362.03
26333,368.05
26334,175.53
26335,187.4
26336,374.45
26337,244.24
26338,217.74
26339,267.9
26340,230.5
26341,200.57
26342,253.52
26343,295.52
26344,278.44
26345,194.73
26346,257.15
26347,260.0
26348,197.18
26349,236.8
26350,192.12
26351,193.78
26352,342.89
26353,190.92
26354,190.86
26355,268.57
26356,201.52
26357,310.2
26358,217.52
26359,187.09
26360,340.37
26361,174.76
26362,247.62
26363,290.69
26364,379.74
26365,324.14
26366,204.97
26367,269.72
26368,193.86
26369,231.62
26370,321.07
26371,223.6
26372,279.45
26373,183.03
26374,186.97
26375,346.64
26376,283.93
26377,278.83
26378,203.24
26379,226.03
26380,330.1
26381,176.72
26382,273.24
26383,350.38
26384,337.33
26385,199.01
26386,258.83
26387,338.01
26388,279.07
26389,199.12
26390,219.3
26391,234.91
26392,190.53
26393,340.57
26394,200.15
26395,136.88
26396,357.7
26397,278.26
26398,171.51
26399,188.39
26400,282.88
26401,268.75
26402,364.11
26403,218.04
26404,362.27
26405,206.48
26406,239.45
26407,360.55
26408,263.86
26409,304.12
26410,260.42
26411,335.25
26412,234.8
26413,292.35
26414,278.18
26415,185.92
26416,317.63
26417,304.93
26418,331.8
26419,226.31
26420,225.41
26421,335.47
26422,341.65
26423,248.6
26424,320.0
26425,301.06
26426,228.58
26427,243.5
26428,362.51
26429,217.59
26430,193.31
26431,243.27
26432,264.59
26433,251.07
26434,252.53
26435,340.07
26436,228.86
26437,143.28
26438,282.85
26439,247.52
26440,172.18
26441,333.33
26442,334.8
26443,252.52
26444,180.37
26445,223.03
26446,245.06
26447,191.21
26448,224.98
26449,380.87
26450,273.89
26451,220.29
26452,228.83
26453,233.83
26454,346.09
26455,364.31
26456,355.24
26457,254.37
26458,322.02
26459,233.95
26460,301.88
26461,216.21
26462,288.27
26463,265.85
26464,178.34
26465,161.62
26466,187.21
26467,179.29
26468,204.9
26469,255.46
26470,253.09
26471,350.57
26472,181.82
26473,236.8
26474,221.37
26475,246.26
26476,198.92
26477,207.01
26478,262.48
26479,249.65
26480,153.47
26481,189.9
26482,235.78
26483,331.81
26484,220.44
26485,273.17
26486,274.2
26487,219.14
26488,275.07
26489,200.39
26490,204.57
26491,245.58
26492,206.19
26493,277.85
26494,329.94
26495,232.48
26496,197.2
26497,239.86
26498,204.89
26499,265.34
26500,280.77
26501,268.04
26502,254.22
26503,190.44
26504,217.76
26505,203.07
26506,315.84
26507,190.96
26508,192.44
26509,260.64
26510,283.79
26511,189.26
26512,204.03
26513,257.64
26514,205.8
26515,279.88
26516,192.05
26517,327.2
26518,363.04
26519,396.41
26520,325.41
26521,203.89
26522,209.5
26523,210.81
26524,310.75
26525,353.75
26526,360.77
26527,273.38
26528,226.9
26529,213.11
26530,213.52
26531,319.37
26532,352.49
26533,336.43
26534,324.06
26535,188.73
26536,250.86
26537,334.82
26538,287.76
26539,250.63
26540,252.47
26541,207.33
26542,179.48
26543,175.61
26544,352.84
26545,253.76
26546,175.57
26547,193.65
26548,188.58
26549,339.37
26550,168.72
26551,272.7
26552,311.79
26553,216.76
26554,254.76
26555,350.21
26556,179.63
26557,251.18
26558,212.69
26559,233.48
26560,360.5
26561,271.5
26562,252.34
26563,182.65
26564,198.16
26565,200.61
26566,186.53
26567,310.63
26568,279.97
26569,190.23
26570,209.61
26571,277.95
26572,139.81
26573,205.4
26574,189.95
26575,142.03
26576,266.37
26577,367.17
26578,249.35
26579,225.77
26580,209.88
26581,206.69
26582,196.11
26583,235.98
26584,337.91
26585,179.55
26586,129.87
26587,251.59
26588,270.44
26589,206.9
26590,335.24
26591,237.3
26592,221.48
26593,348.87
26594,198.73
26595,218.22
26596,133.69
26597,187.51
26598,177.55
26599,207.05
26600,244.44
26601,260.83
26602,324.05
26603,197.91
26604,147.88
26605,192.62
26606,329.12
26607,255.78
26608,297.23
26609,378.96
26610,222.37
26611,145.34
26612,297.32
26613,204.62
26614,330.5
26615,263.63
26616,188.34
26617,216.84
26618,227.6
26619,194.48
26620,257.63
26621,282.6
26622,213.12
26623,217.04
26624,281.93
26625,180.37
26626,229.53
26627,195.77
26628,182.07
26629,187.9
26630,191.94
26631,340.34
26632,212.33
26633,222.37
26634,322.06
26635,196.11
26636,253.2
26637,369.14
26638,312.65
26639,218.03
26640,238.89
26641,204.76
26642,192.82
26643,214.38
26644,235.6
26645,332.34
26646,299.86
26647,315.64
26648,246.83
26649,189.34
26650,244.34
26651,336.14
26652,195.5
26653,336.02
26654,368.25
26655,218.36
26656,206.15
26657,253.89
26658,180.39
26659,181.11
26660,185.71
26661,378.43
26662,206.13
26663,164.07
26664,330.34
26665,230.87
26666,252.92
26667,242.81
26668,227.22
26669,384.86
26670,343.33
26671,283.39
26672,217.04
26673,221.06
26674,300.77
26675,194.16
26676,236.65
26677,185.08
26678,238.34
26679,391.74
26680,202.14
26681,192.39
26682,229.5
26683,229.57
26684,269.6
26685,186.97
26686,239.24
26687,207.95
26688,246.16
26689,266.19
26690,285.34
26691,167.37
26692,252.95
26693,188.32
26694,197.32
26695,323.99
26696,214.08
26697,192.16
26698,191.58
26699,293.81
26700,299.58
26701,224.93
26702,293.99
26703,190.2
26704,192.4
26705,283.97
26706,242.18
26707,195.62
26708,212.49
26709,187.38
26710,234.35
26711,205.7
26712,332.09
26713,183.24
26714,355.81
26715,247.13
26716,226.17
26717,308.03
26718,209.78
26719,273.48
26720,140.14
26721,219.74
26722,179.28
26723,231.19
26724,235.01
26725,161.82
26726,307.7
26727,335.11
26728,350.56
26729,237.35
26730,179.56
26731,209.32
26732,335.1
26733,254.84
26734,221.38
26735,324.5
26736,272.54
26737,209.94
26738,181.48
26739,181.19
26740,203.87
26741,243.22
26742,315.54
26743,348.61
26744,343.89
26745,204.51
26746,195.46
26747,314.0
26748,224.27
26749,282.68
26750,202.87
26751,205.62
26752,253.11
26753,173.44
26754,351.83
26755,254.11
26756,178.45
26757,253.79
26758,394.01
26759,190.4
26760,251.42
26761,208.15
26762,327.09
26763,192.35
26764,338.69
26765,210.82
26766,331.75
26767,360.84
26768,224.24
26769,251.27
26770,243.07
26771,224.46
26772,358.66
26773,398.89
26774,340.26
26775,399.17
26776,193.17
26777,316.27
26778,347.56
26779,213.44
26780,242.44
26781,224.5
26782,338.1
26783,195.18
26784,225.43
26785,281.96
26786,188.92
26787,326.67
26788,264.71
26789,197.26
26790,221.55
26791,268.53
26792,222.68
26793,195.79
26794,190.48
26795,214.78
26796,255.3
26797,206.5
26798,221.42
26799,311.15
26800,181.47
26801,313.73
26802,213.79
26803,207.3
26804,329.64
26805,371.93
26806,211.94
26807,257.47
26808,298.4
26809,246.03
26810,299.41
26811,219.18
26812,263.47
26813,254.42
26814,175.64
26815,199.02
26816,220.09
26817,140.91
26818,203.48
26819,341.72
26820,252.59
26821,343.02
26822,185.18
26823,183.72
26824,209.41
26825,267.07
26826,225.17
26827,236.59
26828,248.94
26829,211.75
26830,367.58
26831,270.82
26832,362.41
26833,323.68
26834,220.96
26835,234.68
26836,168.74
26837,138.62
26838,223.2
26839,240.57
26840,190.24
26841,140.65
26842,255.17
26843,228.59
26844,198.48
26845,231.85
26846,291.2
26847,217.02
26848,222.44
26849,218.45
26850,219.89
26851,203.63
26852,234.43
26853,208.33
26854,172.86
26855,199.95
26856,236.18
26857,316.17
26858,269.31
26859,243.52
26860,335.28
26861,267.37
26862,218.81
26863,205.95
26864,328.59
26865,200.39
26866,259.93
26867,338.05
26868,339.85
26869,320.92
26870,209.08
26871,202.7
26872,397.48
26873,278.54
26874,352.1
26875,218.55
26876,198.09
26877,218.04
26878,200.72
26879,343.57
26880,261.92
26881,256.58
26882,291.58
26883,201.77
26884,202.91
26885,191.35
26886,212.04
26887,186.01
26888,255.1
26889,192.55
26890,248.79
26891,145.18
26892,176.26
26893,345.75
26894,214.36
26895,290.94
26896,206.97
26897,245.2
26898,190.75
26899,203.88
26900,360.0
26901,222.25
26902,223.53
26903,262.69
26904,200.75
26905,253.65
26906,196.94
26907,180.67
26908,183.57
26909,328.85
26910,277.96
26911,176.27
26912,244.48
26913,175.66
26914,199.48
26915,213.49
26916,245.61
26917,218.33
26918,204.8
26919,186.77
26920,295.07
26921,290.67
26922,324.8
26923,226.74
26924,218.22
26925,231.99
26926,197.08
26927,176.44
26928,213.63
26929,153.46
26930,256.74
26931,358.19
26932,184.9
26933,201.3
26934,197.44
26935,205.68
26936,329.69
26937,248.26
26938,178.75
26939,193.67
26940,269.16
26941,218.6
26942,266.01
26943,182.77
26944,223.99
26945,221.29
26946,316.41
26947,257.8
26948,279.97
26949,185.02
26950,214.44
26951,205.02
26952,197.71
26953,229.02
26954,290.47
26955,210.68
26956,374.08
26957,205.7
26958,178.1
26959,197.53
26960,149.43
26961,135.72
26962,282.69
26963,194.6
26964,258.39
26965,325.09
26966,215.84
26967,188.3
26968,349.21
26969,223.76
26970,340.66
26971,178.48
26972,210.02
26973,202.93
26974,254.75
26975,263.6
26976,205.37
26977,344.75
26978,232.45
26979,212.76
26980,204.62
26981,329.23
26982,235.06
26983,219.71
26984,186.09
26985,240.84
26986,376.51
26987,225.22
26988,208.19
26989,245.97
26990,190.99
26991,263.87
26992,190.4
26993,189.95
26994,247.37
26995,258.48
26996,282.91
26997,301.31
26998,190.01
26999,297.0
27000,226.11
27001,152.82
27002,274.2
27003,179.17
27004,177.24
27005,282.52
27006,181.11
27007,252.46
27008,351.1
27009,178.59
27010,268.29
27011,188.46
27012,219.08
27013,179.74
27014,211.72
27015,207.55
27016,238.65
27017,280.94
27018,275.44
27019,244.4
27020,217.45
27021,398.72
27022,210.8
27023,225.75
27024,334.66
27025,192.5
27026,288.25
27027,250.19
27028,312.28
27029,274.33
27030,196.06
27031,338.18
27032,307.72
27033,204.46
27034,181.11
27035,207.48
27036,219.06
27037,242.91
27038,194.31
27039,217.79
27040,208.7
27041,179.93
27042,244.54
27043,192.32
27044,285.19
27045,183.31
27046,192.5
27047,361.53
27048,226.84
27049,300.54
27050,327.65
27051,224.32
27052,177.57
27053,146.33
27054,174.58
27055,201.66
27056,218.64
27057,187.5
27058,316.62
27059,213.51
27060,207.76
27061,246.67
27062,362.19
27063,216.54
27064,305.36
27065,223.03
27066,215.36
27067,188.6
27068,324.18
27069,362.51
27070,277.61
27071,309.13
27072,312.45
27073,249.34
27074,340.91
27075,350.2
27076,151.01
27077,349.39
27078,345.57
27079,211.91
27080,257.54
27081,210.36
27082,212.38
27083,226.6
27084,185.63
27085,276.95
27086,193.25
27087,178.71
27088,341.08
27089,381.22
27090,284.43
27091,333.97
27092,227.63
27093,291.35
27094,145.92
27095,316.48
27096,190.69
27097,339.09
27098,252.08
27099,176.9
27100,139.21
27101,323.92
27102,228.75
27103,290.68
27104,231.51
27105,201.66
27106,239.83
27107,216.58
27108,219.8
27109,198.61
27110,273.83
27111,337.12
27112,337.83
27113,325.65
27114,189.16
27115,315.87
27116,245.4
27117,192.39
27118,294.45
27119,314.96
27120,197.17
27121,334.88
27122,260.48
27123,193.13
27124,336.99
27125,179.93
27126,183.06
27127,323.64
27128,223.46
27129,332.76
27130,336.34
27131,342.14
27132,203.6
27133,309.93
27134,168.74
27135,344.45
27136,187.21
27137,323.4
27138,209.8
27139,183.61
27140,179.33
27141,182.27
27142,138.91
27143,279.35
27144,198.55
27145,250.28
27146,179.24
27147,302.21
27148,224.83
27149,353.27
27150,175.56
27151,319.81
27152,203.38
27153,188.0
27154,334.22
27155,321.65
27156,231.31
27157,222.13
27158,192.38
27159,217.18
27160,245.16
27161,175.45
27162,327.72
27163,318.49
27164,208.22
27165,179.64
27166,353.91
27167,291.13
27168,332.62
27169,167.89
27170,259.4
27171,253.08
27172,204.76
27173,231.07
27174,227.15
27175,218.49
27176,233.44
27177,224.96
27178,311.26
27179,389.38
27180,285.2
27181,345.11
27182,208.22
27183,251.09
27184,219.19
27185,393.18
27186,187.62
27187,303.06
27188,278.08
27189,175.72
27190,239.9
27191,225.92
27192,238.46
27193,218.09
27194,179.01
27195,290.27
27196,222.37
27197,222.11
27198,254.52
27199,249.31
27200,208.1
27201,256.82
27202,215.42
27203,368.42
27204,357.35
27205,257.81
27206,230.54
27207,198.67
27208,286.14
27209,209.76
27210,224.56
27211,272.62
27212,193.33
27213,188.63
27214,285.34
27215,192.42
27216,220.48
27217,284.07
27218,201.5
27219,361.19
27220,190.74
27221,207.38
27222,180.17
27223,200.57
27224,174.93
27225,270.08
27226,225.62
27227,216.84
27228,235.1
27229,236.91
27230,201.64
27231,204.8
27232,229.37
27233,343.75
27234,146.45
27235,208.25
27236,178.25
27237,178.33
27238,223.31
27239,209.13
27240,233.86
27241,361.42
27242,295.97
27243,335.1
27244,193.23
27245,145.58
27246,341.75
27247,342.27
27248,267.72
27249,273.87
27250,223.38
27251,293.22
27252,393.39
27253,256.33
27254,334.97
27255,185.23
27256,284.87
27257,276.27
27258,224.78
27259,181.3
27260,307.07
27261,218.73
27262,363.25
27263,179.34
27264,181.38
27265,227.69
27266,248.18
27267,401.6
27268,235.45
27269,176.25
27270,188.72
27271,330.17
27272,238.83
27273,232.07
27274,292.67
27275,183.92
27276,225.24
27277,208.9
27278,179.69
27279,228.65
27280,226.26
27281,284.46
27282,273.75
27283,322.85
27284,224.81
27285,193.76
27286,225.55
27287,363.04
27288,341.16
27289,208.24
27290,355.78
27291,193.78
27292,348.37
27293,268.4
27294,188.95
27295,203.12
27296,261.26
27297,205.73
27298,265.9
27299,205.3
27300,186.18
27301,326.04
27302,208.72
27303,181.87
27304,208.39
27305,249.52
27306,197.64
27307,181.06
27308,249.82
27309,202.38
27310,182.75
27311,203.69
27312,227.41
27313,186.09
27314,355.2
27315,212.24
27316,209.85
27317,295.81
27318,357.04
27319,186.72
27320,360.68
27321,296.77
27322,190.39
27323,195.88
27324,224.1
27325,225.41
27326,199.75
27327,259.12
27328,295.38
27329,192.39
27330,371.11
27331,217.07
27332,244.41
27333,208.75
27334,335.88
27335,220.19
27336,181.35
27337,345.6
27338,172.02
27339,178.74
27340,197.87
27341,189.78
27342,200.99
27343,272.62
27344,191.75
27345,204.41
27346,174.38
27347,327.15
27348,244.71
27349,299.13
27350,235.48
27351,229.8
27352,172.82
27353,318.2
27354,253.57
27355,335.93
27356,260.59
27357,258.71
27358,353.96
27359,236.87
27360,228.92
27361,255.45
27362,215.1
27363,215.52
27364,218.51
27365,197.12
27366,414.4
27367,208.23
27368,216.99
27369,278.79
27370,304.22
27371,343.38
27372,216.53
27373,289.96
27374,186.17
27375,313.06
27376,333.87
27377,341.44
27378,334.53
27379,257.89
27380,209.46
27381,328.85
27382,238.4
27383,300.77
27384,189.35
27385,290.33
27386,178.21
27387,183.63
27388,172.13
27389,213.47
27390,263.45
27391,322.44
27392,183.15
27393,281.0
27394,218.05
27395,268.21
27396,140.41
27397,187.6
27398,333.31
27399,396.87
27400,338.13
27401,340.93
27402,234.76
27403,234.27
27404,201.02
27405,346.25
27406,178.62
27407,270.44
27408,186.17
27409,249.64
27410,212.47
27411,331.14
27412,221.11
27413,349.23
27414,239.58
27415,201.82
27416,288.98
27417,192.52
27418,207.71
27419,171.32
27420,243.21
27421,181.55
27422,276.62
27423,244.2
27424,211.56
27425,236.62
27426,143.78
27427,228.82
27428,174.18
27429,180.95
27430,179.73
27431,229.22
27432,254.05
27433,164.6
27434,214.02
27435,211.24
27436,195.75
27437,241.13
27438,192.31
27439,348.85
27440,253.61
27441,282.39
27442,216.99
27443,182.54
27444,392.53
27445,185.65
27446,216.53
27447,214.64
27448,228.83
27449,318.69
27450,181.23
27451,333.05
27452,190.03
27453,204.4
27454,228.97
27455,263.17
27456,221.25
27457,253.54
27458,209.08
27459,190.15
27460,191.11
27461,277.95
27462,222.37
27463,294.32
27464,200.3
27465,300.04
27466,197.16
27467,337.97
27468,329.8
27469,186.58
27470,182.42
27471,272.13
27472,289.31
27473,201.2
27474,140.7
27475,175.36
27476,289.69
27477,272.93
27478,204.62
27479,202.14
27480,295.52
27481,208.22
27482,294.13
27483,322.47
27484,348.53
27485,357.74
27486,364.23
27487,279.83
27488,270.7
27489,365.83
27490,216.63
27491,192.55
27492,177.25
27493,239.57
27494,364.01
27495,262.32
27496,244.36
27497,228.24
27498,348.32
27499,205.63
27500,200.42
27501,236.12
27502,186.74
27503,288.63
27504,225.27
27505,224.96
27506,203.17
27507,216.63
27508,188.09
27509,215.17
27510,282.27
27511,257.76
27512,297.26
27513,250.61
27514,170.84
27515,178.65
27516,255.7
27517,219.16
27518,263.68
27519,227.76
27520,193.54
27521,189.43
27522,202.22
27523,338.92
27524,217.99
27525,363.43
27526,241.16
27527,255.08
27528,205.3
27529,240.53
27530,250.38
27531,135.72
27532,225.5
27533,261.83
27534,181.87
27535,242.87
27536,206.28
27537,201.25
27538,179.6
27539,175.9
27540,237.86
27541,186.67
27542,210.97
27543,380.8
27544,208.18
27545,321.85
27546,208.3
27547,220.96
27548,184.86
27549,361.0
27550,239.01
27551,182.54
27552,345.14
27553,197.7
27554,346.32
27555,192.18
27556,274.33
27557,230.8
27558,193.59
27559,395.1
27560,277.46
27561,349.8
27562,217.45
27563,277.88
27564,194.95
27565,273.37
27566,151.27
27567,192.18
27568,186.71
27569,195.1
27570,196.88
27571,217.44
27572,174.9
27573,350.88
27574,241.17
27575,182.58
27576,376.54
27577,227.37
27578,262.26
27579,247.15
27580,211.32
27581,168.15
27582,242.61
27583,206.54
27584,296.9
27585,200.36
27586,216.53
27587,204.51
27588,240.34
27589,175.71
27590,365.18
27591,194.23
27592,339.61
27593,187.5
27594,228.7
27595,230.45
27596,209.18
27597,199.18
27598,249.75
27599,172.94
27600,341.12
27601,268.23
27602,210.91
27603,207.16
27604,378.72
27605,188.58
27606,210.68
27607,146.83
27608,345.82
27609,312.4
27610,325.07
27611,290.08
27612,247.65
27613,179.98
27614,205.55
27615,384.42
27616,280.12
27617,299.52
27618,206.82
27619,247.08
27620,205.01
27621,186.09
27622,182.5
27623,351.99
27624,222.07
27625,384.26
27626,278.3
27627,197.16
27628,302.02
27629,225.24
27630,179.91
27631,193.21
27632,137.15
27633,187.45
27634,277.03
27635,199.53
27636,210.78
27637,199.97
27638,195.06
27639,285.85
27640,367.34
27641,192.49
27642,255.91
27643,302.14
27644,243.54
27645,250.49
27646,170.16
27647,173.58
27648,215.45
27649,179.95
27650,139.55
27651,226.97
27652,210.69
27653,209.49
27654,307.94
27655,246.65
27656,234.04
27657,194.68
27658,207.62
27659,203.02
27660,184.98
27661,209.85
27662,281.95
27663,309.89
27664,195.89
27665,380.11
27666,245.85
27667,287.44
27668,325.47
27669,381.66
27670,287.71
27671,243.07
27672,174.43
27673,163.57
27674,174.69
27675,308.2
27676,199.95
27677,204.76
27678,393.98
27679,203.64
27680,324.56
27681,356.56
27682,141.44
27683,259.67
27684,229.0
27685,229.52
27686,221.08
27687,368.91
27688,282.28
27689,178.96
27690,258.63
27691,240.14
27692,281.8
27693,257.22
27694,279.45
27695,170.07
27696,246.63
27697,192.16
27698,377.14
27699,309.32
27700,224.27
27701,262.06
27702,190.29
27703,235.44
27704,277.06
27705,225.43
27706,202.95
27707,217.88
27708,189.02
27709,209.42
27710,208.31
27711,224.86
27712,285.73
27713,295.6
27714,190.63
27715,275.09
27716,208.1
27717,172.93
27718,280.1
27719,190.2
27720,270.69
27721,358.05
27722,329.24
27723,248.35
27724,334.32
27725,190.54
27726,223.43
27727,310.96
27728,338.07
27729,187.46
27730,244.3
27731,327.44
27732,181.17
27733,247.14
27734,187.25
27735,282.16
27736,219.99
27737,333.91
27738,174.03
27739,189.98
27740,206.3
27741,275.09
27742,175.61
27743,321.83
27744,181.68
27745,252.86
27746,177.5
27747,341.94
27748,143.82
27749,184.67
27750,199.75
27751,258.47
27752,349.72
27753,294.68
27754,246.6
27755,192.49
27756,192.38
27757,289.47
27758,217.45
27759,167.79
27760,300.53
27761,281.61
27762,243.78
27763,175.92
27764,250.36
27765,352.75
27766,226.5
27767,255.24
27768,189.43
27769,219.8
27770,214.74
27771,254.91
27772,181.55
27773,374.3
27774,316.08
27775,325.01
27776,283.21
27777,172.54
27778,276.37
27779,198.54
27780,174.58
27781,183.92
27782,233.49
27783,200.58
27784,256.05
27785,292.36
27786,267.31
27787,358.67
27788,254.22
27789,172.85
27790,188.6
27791,184.22
27792,192.89
27793,349.3
27794,342.73
27795,292.79
27796,344.47
27797,323.63
27798,205.32
27799,213.89
27800,212.59
27801,343.97
27802,129.4
27803,232.82
27804,260.18
27805,331.9
27806,205.96
27807,255.0
27808,242.54
27809,402.79
27810,224.84
27811,276.18
27812,195.16
27813,139.59
27814,267.93
27815,248.97
27816,179.21
27817,300.62
27818,335.1
27819,204.0
27820,249.32
27821,225.56
27822,281.01
27823,241.17
27824,312.22
27825,226.1
27826,308.73
27827,187.48
27828,367.77
27829,208.96
27830,222.07
27831,209.85
27832,255.47
27833,140.46
27834,223.13
27835,197.8
27836,208.3
27837,222.36
27838,193.9
27839,336.96
27840,231.16
27841,214.83
27842,194.5
27843,173.02
27844,295.25
27845,187.85
27846,181.18
27847,186.49
27848,228.84
27849,216.11
27850,282.72
27851,218.07
27852,381.38
27853,232.01
27854,189.81
27855,333.06
27856,301.55
27857,203.21
27858,220.24
27859,222.35
27860,143.87
